0.625,18.6,19.089,90,0,1.581,-9.844,1.59,98
0.627,18.6,19.089,90,0,1.606,-9.82,1.63,98
0.629,18.6,19.089,90,0,1.618,-9.796,1.68,98
0.631,18.6,19.089,90,0,1.668,-9.76,1.71,98
0.633,18.6,19.089,90,0,1.704,-9.748,1.76,98
0.635,18.6,19.089,90,0,1.717,-9.736,1.79,98
0.637,18.6,19.089,90,0,1.741,-9.723,1.84,98
0.639,18.6,19.089,90,0,1.754,-9.723,1.86,98
0.641,18.6,19.089,90,0,1.741,-9.698,1.8,98
0.643,18.6,19.089,90,0,1.742,-9.685,1.93,98
0.645,18.6,19.097,90,0,1.729,-9.672,1.97,98
0.647,18.6,19.097,90,0,1.718,-9.635,,98
0.649,18.6,19.097,90,0,1.681,-9.634,2.02,98
0.651,18.6,19.097,90,0,1.656,-9.645,2.03,98
0.653,18.6,19.097,90,0,1.657,-9.597,2.03,98
0.655,18.6,19.097,90,0,1.645,-9.586,,98
0.657,18.6,19.097,90,0,1.669,-9.562,,98
0.659,18.6,19.097,90,0,1.694,-9.539,1.97,98
0.661,18.6,19.097,90,0,1.756,-9.48,1.97,98
0.663,18.6,19.097,90,0,1.818,-9.41,1.96,98
0.665,18.6,19.097,90,0,1.917,-9.352,1.95,98
0.667,18.6,19.097,90,0,2.015,-9.318,1.97,98
0.669,18.6,19.097,90,0,2.126,-9.273,1.98,98
0.671,18.6,19.097,90,0,2.249,-9.203,2.00,98
0.673,18.6,19.097,90,0,2.372,-9.17,2.01,98
0.675,18.6,19.097,90,0,2.495,-9.147,2.06,98
0.677,18.6,19.109,90,0,2.617,-9.126,2.09,98
0.679,18.6,19.109,90,0,2.715,-9.103,2.13,98
0.681,18.6,19.109,90,0,2.813,-9.105,2.1,98
0.683,18.6,19.109,90,0,2.911,-9.106,2.19,98
0.685,18.6,19.109,90,0,2.985,-9.108,2.20,98
0.688,18.6,19.109,90,0,3.058,-9.121,2.23,98
0.69,18.6,19.109,90,0,3.131,-9.146,2.24,98
0.692,18.6,19.109,90,0,3.168,-9.124,2.22,98
0.694,18.6,19.109,90,0,3.193,-9.088,2.22,98
0.696,18.6,19.109,90,0,3.218,-9.089,2.,98
0.698,18.6,19.109,90,0,3.218,-9.078,2.18,98
0.7,18.6,19.109,90,0,3.205,-9.078,2.17,98
0.702,18.6,19.109,90,0,3.23,-9.042,2.16,98
0.704,18.6,19.109,90,0,3.242,-9.091,2.1,98
0.706,18.6,19.109,90,0,3.242,-9.139,2.13,98
0.708,18.6,19.109,90,0,3.229,-9.187,2.12,98
0.71,18.6,19.124,90,0,3.24,-9.248,2.12,98
0.712,18.6,19.124,90,0,3.216,-9.283,2.,98
0.714,18.6,19.124,90,0,3.166,-9.33,2.1,98
0.716,18.6,19.124,90,0,3.116,-9.377,2.09,98
0.718,18.6,19.124,90,0,3.03,-9.424,2.09,98
0.72,18.6,19.124,90,0,2.981,-9.459,2.09,98
0.722,18.6,19.124,90,0,2.895,-9.493,2.06,98
0.724,18.6,19.124,90,0,2.833,-9.528,2.04,98
0.726,18.6,19.124,90,0,2.808,-9.576,2.01,98
0.728,18.6,19.124,90,0,2.759,-9.612,1.97,98
0.73,18.6,19.124,90,0,2.722,-9.623,1.96,98
0.732,18.6,19.124,90,0,2.685,-9.647,1.92,98
0.734,18.6,19.124,90,0,2.661,-9.635,1.91,98
0.736,18.6,19.124,90,0,2.599,-9.658,1.90,98
0.738,18.6,19.124,90,0,2.55,-9.657,1.87,98
0.74,18.6,19.124,90,0,2.501,-9.668,1.86,98
0.742,18.6,19.134,90,0,2.452,-9.667,1.8,98
0.744,18.6,19.134,90,0,2.391,-9.63,1.81,98
0.746,18.6,19.134,90,0,2.343,-9.618,1.79,98
0.748,18.6,19.134,90,0,2.282,-9.569,1.75,98
0.75,18.6,19.134,90,0,2.258,-9.521,1.74,98
0.752,18.6,19.134,90,0,2.197,-9.46,1.70,98
0.754,18.6,19.134,90,0,2.173,-9.436,1.68,98
0.756,18.6,19.134,90,0,2.149,-9.399,1.67,98
0.758,18.6,19.134,90,0,2.161,-9.412,1.65,98
0.76,18.6,19.134,90,0,2.149,-9.448,1.63,98
0.762,18.6,19.134,90,0,2.161,-9.472,1.63,98
0.764,18.6,19.134,90,0,2.172,-9.581,1.63,98
0.766,18.6,19.134,90,0,2.183,-9.678,1.61,98
0.768,18.6,19.134,90,0,2.182,-9.798,1.61,98
0.77,18.6,19.134,90,0,2.168,-9.93,1.60,98
0.772,18.6,19.134,90,0,2.179,-10.038,1.,98
0.774,18.6,19.139,90,0,2.227,-10.171,1.6,98
0.776,18.6,19.139,90,0,2.262,-10.293,1.59,98
0.778,18.6,19.139,90,0,2.31,-10.426,1.58,98
0.78,18.6,19.139,90,0,2.332,-10.571,1.55,98
